Timestamp,Session_Code,Participant_ID,Group_ID,Treatment,Round,Page,Action,Value
2025-06-24T13:43:49.072546,j1k6jexo,3,2,priming,1,ProposerPage2,Timeout - Auto Proposal,-10
2025-06-24T13:43:49.073959,j1k6jexo,3,2,priming,1,ProposerPage2,Timeout - Auto Proposal,-10
2025-06-24T13:43:49.073981,j1k6jexo,3,2,priming,1,ProposerPage2,Timeout - Auto Proposal,-10
2025-06-24T13:48:19.777840,j1k6jexo,6,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:19.780582,j1k6jexo,6,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:19.780609,j1k6jexo,6,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:22.280919,j1k6jexo,5,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:22.282931,j1k6jexo,5,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:22.282969,j1k6jexo,5,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:25.610505,j1k6jexo,4,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:25.612023,j1k6jexo,4,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:25.612057,j1k6jexo,4,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:29.025878,j1k6jexo,6,3,baseline,1,VoterPage,Voted,True
2025-06-24T13:48:31.054544,j1k6jexo,5,3,baseline,1,VoterPage,Voted,False
2025-06-24T13:48:34.023303,j1k6jexo,4,3,baseline,1,VoterPage,Voted,True
2025-06-24T13:48:34.098906,j1k6jexo,4,3,baseline,1,ResultsPage,SelectedProposal,2
2025-06-24T13:48:34.098937,j1k6jexo,4,3,baseline,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T13:48:34.127293,j1k6jexo,6,3,baseline,1,ResultsPage,SelectedProposal,2
2025-06-24T13:48:34.127323,j1k6jexo,6,3,baseline,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T13:48:34.165426,j1k6jexo,5,3,baseline,1,ResultsPage,SelectedProposal,2
2025-06-24T13:48:34.165456,j1k6jexo,5,3,baseline,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T13:48:43.912588,j1k6jexo,6,3,baseline,2,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:43.914087,j1k6jexo,6,3,baseline,2,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:43.914116,j1k6jexo,6,3,baseline,2,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:46.468609,j1k6jexo,5,3,baseline,2,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:46.470293,j1k6jexo,5,3,baseline,2,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:46.470335,j1k6jexo,5,3,baseline,2,ProposerPage,Submitted Proposal,10
2025-06-24T13:48:50.555331,j1k6jexo,4,3,baseline,2,ProposerPage,Timeout - Auto Proposal,-10
2025-06-24T13:48:50.556629,j1k6jexo,4,3,baseline,2,ProposerPage,Timeout - Auto Proposal,-10
2025-06-24T13:48:50.556658,j1k6jexo,4,3,baseline,2,ProposerPage,Timeout - Auto Proposal,-10
2025-06-24T13:49:35.965269,j1k6jexo,4,3,baseline,2,ProposerPage2,Timeout - Auto Proposal,-10
2025-06-24T13:49:35.966201,j1k6jexo,4,3,baseline,2,ProposerPage2,Timeout - Auto Proposal,-10
2025-06-24T13:49:35.966215,j1k6jexo,4,3,baseline,2,ProposerPage2,Timeout - Auto Proposal,-10
2025-06-24T14:00:03.901944,40xrjqh1,1,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:03.903489,40xrjqh1,1,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:03.903517,40xrjqh1,1,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:06.299005,40xrjqh1,2,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:06.300144,40xrjqh1,2,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:06.300166,40xrjqh1,2,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:08.751089,40xrjqh1,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:08.752357,40xrjqh1,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:08.752383,40xrjqh1,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:10.147625,40xrjqh1,3,2,priming,1,VoterPage,Voted,True
2025-06-24T14:00:11.633143,40xrjqh1,2,2,priming,1,VoterPage,Voted,True
2025-06-24T14:00:13.122004,40xrjqh1,1,2,priming,1,VoterPage,Voted,False
2025-06-24T14:00:13.171082,40xrjqh1,1,2,priming,1,ResultsPage,SelectedProposal,1
2025-06-24T14:00:13.171107,40xrjqh1,1,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:13.227950,40xrjqh1,3,2,priming,1,ResultsPage,SelectedProposal,1
2025-06-24T14:00:13.227986,40xrjqh1,3,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:13.251593,40xrjqh1,2,2,priming,1,ResultsPage,SelectedProposal,1
2025-06-24T14:00:13.251647,40xrjqh1,2,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:19.837441,40xrjqh1,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:19.838960,40xrjqh1,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:19.838983,40xrjqh1,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:22.789433,40xrjqh1,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:22.791199,40xrjqh1,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:22.791230,40xrjqh1,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:25.367628,40xrjqh1,1,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:25.368613,40xrjqh1,1,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:25.368633,40xrjqh1,1,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:26.617738,40xrjqh1,1,2,priming,2,VoterPage,Voted,True
2025-06-24T14:00:28.882739,40xrjqh1,2,2,priming,2,VoterPage,Voted,False
2025-06-24T14:00:30.586465,40xrjqh1,3,2,priming,2,VoterPage,Voted,True
2025-06-24T14:00:30.666114,40xrjqh1,3,2,priming,2,ResultsPage,SelectedProposal,2
2025-06-24T14:00:30.666150,40xrjqh1,3,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:30.686266,40xrjqh1,1,2,priming,2,ResultsPage,SelectedProposal,2
2025-06-24T14:00:30.686328,40xrjqh1,1,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:30.728024,40xrjqh1,2,2,priming,2,ResultsPage,SelectedProposal,2
2025-06-24T14:00:30.728050,40xrjqh1,2,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:38.618262,40xrjqh1,1,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:38.619447,40xrjqh1,1,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:38.619475,40xrjqh1,1,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:41.181063,40xrjqh1,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:41.182034,40xrjqh1,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:41.182056,40xrjqh1,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:43.713687,40xrjqh1,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:43.714821,40xrjqh1,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:43.714843,40xrjqh1,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:44.882884,40xrjqh1,3,2,priming,3,VoterPage,Voted,True
2025-06-24T14:00:46.323202,40xrjqh1,2,2,priming,3,VoterPage,Voted,True
2025-06-24T14:00:47.936341,40xrjqh1,1,2,priming,3,VoterPage,Voted,True
2025-06-24T14:00:48.007310,40xrjqh1,1,2,priming,3,ResultsPage,SelectedProposal,1
2025-06-24T14:00:48.007356,40xrjqh1,1,2,priming,3,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:48.026398,40xrjqh1,2,2,priming,3,ResultsPage,SelectedProposal,1
2025-06-24T14:00:48.026422,40xrjqh1,2,2,priming,3,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:48.069493,40xrjqh1,3,2,priming,3,ResultsPage,SelectedProposal,1
2025-06-24T14:00:48.069524,40xrjqh1,3,2,priming,3,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:00:54.502433,40xrjqh1,3,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:54.504005,40xrjqh1,3,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:54.504032,40xrjqh1,3,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:58.596270,40xrjqh1,2,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:58.597523,40xrjqh1,2,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:00:58.597544,40xrjqh1,2,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:01.116503,40xrjqh1,1,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:01.117858,40xrjqh1,1,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:01.117884,40xrjqh1,1,2,priming,4,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:02.584204,40xrjqh1,1,2,priming,4,VoterPage,Voted,False
2025-06-24T14:01:04.130546,40xrjqh1,2,2,priming,4,VoterPage,Voted,True
2025-06-24T14:01:06.232226,40xrjqh1,3,2,priming,4,VoterPage,Voted,True
2025-06-24T14:01:06.312962,40xrjqh1,3,2,priming,4,ResultsPage,SelectedProposal,3
2025-06-24T14:01:06.312999,40xrjqh1,3,2,priming,4,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:01:06.331908,40xrjqh1,2,2,priming,4,ResultsPage,SelectedProposal,3
2025-06-24T14:01:06.331993,40xrjqh1,2,2,priming,4,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:01:06.387839,40xrjqh1,1,2,priming,4,ResultsPage,SelectedProposal,3
2025-06-24T14:01:06.387908,40xrjqh1,1,2,priming,4,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:01:13.109050,40xrjqh1,1,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:13.110008,40xrjqh1,1,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:13.110020,40xrjqh1,1,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:15.500410,40xrjqh1,2,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:15.502052,40xrjqh1,2,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:15.502074,40xrjqh1,2,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:17.994434,40xrjqh1,3,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:17.997464,40xrjqh1,3,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:17.997498,40xrjqh1,3,2,priming,5,ProposerPage,Submitted Proposal,10
2025-06-24T14:01:19.134038,40xrjqh1,3,2,priming,5,VoterPage,Voted,True
2025-06-24T14:01:20.549377,40xrjqh1,2,2,priming,5,VoterPage,Voted,False
2025-06-24T14:01:21.963078,40xrjqh1,1,2,priming,5,VoterPage,Voted,False
2025-06-24T14:01:22.040163,40xrjqh1,1,2,priming,5,ResultsPage,SelectedProposal,3
2025-06-24T14:01:22.040193,40xrjqh1,1,2,priming,5,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:01:22.056043,40xrjqh1,3,2,priming,5,ResultsPage,SelectedProposal,3
2025-06-24T14:01:22.056072,40xrjqh1,3,2,priming,5,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-24T14:01:22.101917,40xrjqh1,2,2,priming,5,ResultsPage,SelectedProposal,3
2025-06-24T14:01:22.101974,40xrjqh1,2,2,priming,5,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:55:46.647725,3s426cgl,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:46.650382,3s426cgl,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:46.650434,3s426cgl,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:48.513677,3s426cgl,2,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:48.515142,3s426cgl,2,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:48.515174,3s426cgl,2,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:50.274899,3s426cgl,1,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:50.275945,3s426cgl,1,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:50.275967,3s426cgl,1,2,priming,1,ProposerPage,Submitted Proposal,10
2025-06-25T06:55:52.312713,3s426cgl,1,2,priming,1,VoterPage,Voted,True
2025-06-25T06:55:54.200509,3s426cgl,2,2,priming,1,VoterPage,Voted,False
2025-06-25T06:55:56.180270,3s426cgl,3,2,priming,1,VoterPage,Voted,True
2025-06-25T06:55:56.242815,3s426cgl,3,2,priming,1,ResultsPage,SelectedProposal,2
2025-06-25T06:55:56.242866,3s426cgl,3,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:55:56.261866,3s426cgl,2,2,priming,1,ResultsPage,SelectedProposal,2
2025-06-25T06:55:56.261910,3s426cgl,2,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:55:56.289539,3s426cgl,1,2,priming,1,ResultsPage,SelectedProposal,2
2025-06-25T06:55:56.289592,3s426cgl,1,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:56:14.416450,3s426cgl,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:14.418737,3s426cgl,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:14.418769,3s426cgl,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:18.512570,3s426cgl,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:18.515178,3s426cgl,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:18.515233,3s426cgl,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:20.997369,3s426cgl,1,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:20.999212,3s426cgl,1,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:20.999257,3s426cgl,1,2,priming,2,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:39.368114,3s426cgl,3,2,priming,2,VoterPage,Voted,True
2025-06-25T06:56:41.329400,3s426cgl,2,2,priming,2,VoterPage,Voted,False
2025-06-25T06:56:43.526807,3s426cgl,1,2,priming,2,VoterPage,Voted,True
2025-06-25T06:56:43.578150,3s426cgl,1,2,priming,2,ResultsPage,SelectedProposal,1
2025-06-25T06:56:43.578190,3s426cgl,1,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:56:43.611790,3s426cgl,3,2,priming,2,ResultsPage,SelectedProposal,1
2025-06-25T06:56:43.611813,3s426cgl,3,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:56:43.631075,3s426cgl,2,2,priming,2,ResultsPage,SelectedProposal,1
2025-06-25T06:56:43.631101,3s426cgl,2,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:56:52.242589,3s426cgl,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:52.245182,3s426cgl,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:52.245218,3s426cgl,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:55.778151,3s426cgl,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:55.779729,3s426cgl,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:56:55.779760,3s426cgl,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:57:01.198299,3s426cgl,1,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:57:01.199956,3s426cgl,1,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:57:01.199987,3s426cgl,1,2,priming,3,ProposerPage,Submitted Proposal,10
2025-06-25T06:57:03.395209,3s426cgl,1,2,priming,3,VoterPage,Voted,False
2025-06-25T06:57:05.194457,3s426cgl,2,2,priming,3,VoterPage,Voted,False
2025-06-25T06:57:07.143199,3s426cgl,3,2,priming,3,VoterPage,Voted,True
2025-06-25T06:57:07.199608,3s426cgl,3,2,priming,3,ResultsPage,SelectedProposal,1
2025-06-25T06:57:07.199651,3s426cgl,3,2,priming,3,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:57:07.211685,3s426cgl,2,2,priming,3,ResultsPage,SelectedProposal,1
2025-06-25T06:57:07.211737,3s426cgl,2,2,priming,3,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-06-25T06:57:07.238791,3s426cgl,1,2,priming,3,ResultsPage,SelectedProposal,1
2025-06-25T06:57:07.238818,3s426cgl,1,2,priming,3,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-07-27T23:30:02.261306,qi98jfy3,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:02.263509,qi98jfy3,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:02.263543,qi98jfy3,3,2,priming,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:10.696324,qi98jfy3,1,2,priming,1,ProposerPage,Submitted Proposal,15
2025-07-27T23:30:10.697923,qi98jfy3,1,2,priming,1,ProposerPage,Submitted Proposal,15
2025-07-27T23:30:10.697955,qi98jfy3,1,2,priming,1,ProposerPage,Submitted Proposal,0
2025-07-27T23:30:12.061029,qi98jfy3,2,2,priming,1,ProposerPage,Submitted Proposal,15
2025-07-27T23:30:12.062714,qi98jfy3,2,2,priming,1,ProposerPage,Submitted Proposal,15
2025-07-27T23:30:12.062742,qi98jfy3,2,2,priming,1,ProposerPage,Submitted Proposal,0
2025-07-27T23:30:18.092901,qi98jfy3,3,2,priming,1,VoterPage,Voted,True
2025-07-27T23:30:19.694358,qi98jfy3,2,2,priming,1,VoterPage,Voted,False
2025-07-27T23:30:21.208225,qi98jfy3,1,2,priming,1,VoterPage,Voted,True
2025-07-27T23:30:21.256877,qi98jfy3,1,2,priming,1,ResultsPage,SelectedProposal,2
2025-07-27T23:30:21.256915,qi98jfy3,1,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 15, 's2': 15, 's3': 0}"
2025-07-27T23:30:21.289225,qi98jfy3,3,2,priming,1,ResultsPage,SelectedProposal,2
2025-07-27T23:30:21.289255,qi98jfy3,3,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 15, 's2': 15, 's3': 0}"
2025-07-27T23:30:21.306543,qi98jfy3,2,2,priming,1,ResultsPage,SelectedProposal,2
2025-07-27T23:30:21.306569,qi98jfy3,2,2,priming,1,ResultsPage,SelectedProposal,"{'s1': 15, 's2': 15, 's3': 0}"
2025-07-27T23:30:31.578382,qi98jfy3,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:31.580406,qi98jfy3,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:31.580434,qi98jfy3,3,2,priming,2,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:34.092164,qi98jfy3,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:34.093228,qi98jfy3,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-07-27T23:30:34.093251,qi98jfy3,2,2,priming,2,ProposerPage,Submitted Proposal,10
2025-07-27T23:31:28.040273,qi98jfy3,1,2,priming,2,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:31:28.042697,qi98jfy3,1,2,priming,2,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:31:28.042733,qi98jfy3,1,2,priming,2,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:31:41.911234,qi98jfy3,1,2,priming,2,ProposerPage2,Submitted Proposal,10
2025-07-27T23:31:41.913180,qi98jfy3,1,2,priming,2,ProposerPage2,Submitted Proposal,10
2025-07-27T23:31:41.913217,qi98jfy3,1,2,priming,2,ProposerPage2,Submitted Proposal,10
2025-07-27T23:31:43.359948,qi98jfy3,1,2,priming,2,VoterPage,Voted,True
2025-07-27T23:31:48.398859,qi98jfy3,2,2,priming,2,VoterPage,Voted,True
2025-07-27T23:32:41.366819,qi98jfy3,3,2,priming,2,VoterPage,Voted,False
2025-07-27T23:32:41.405540,qi98jfy3,3,2,priming,2,ResultsPage,SelectedProposal,1
2025-07-27T23:32:41.405577,qi98jfy3,3,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-07-27T23:32:41.419635,qi98jfy3,2,2,priming,2,ResultsPage,SelectedProposal,1
2025-07-27T23:32:41.419679,qi98jfy3,2,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-07-27T23:32:41.437589,qi98jfy3,1,2,priming,2,ResultsPage,SelectedProposal,1
2025-07-27T23:32:41.437683,qi98jfy3,1,2,priming,2,ResultsPage,SelectedProposal,"{'s1': 10, 's2': 10, 's3': 10}"
2025-07-27T23:33:29.141052,qi98jfy3,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-07-27T23:33:29.143632,qi98jfy3,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-07-27T23:33:29.143667,qi98jfy3,3,2,priming,3,ProposerPage,Submitted Proposal,10
2025-07-27T23:33:32.127633,qi98jfy3,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-07-27T23:33:32.129301,qi98jfy3,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-07-27T23:33:32.129337,qi98jfy3,2,2,priming,3,ProposerPage,Submitted Proposal,10
2025-07-27T23:34:13.447430,qi98jfy3,1,2,priming,3,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:34:13.450829,qi98jfy3,1,2,priming,3,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:34:13.450854,qi98jfy3,1,2,priming,3,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:34:53.686843,qi98jfy3,1,2,priming,3,ProposerPage2,Timeout - Auto Proposal,-10
2025-07-27T23:34:53.688147,qi98jfy3,1,2,priming,3,ProposerPage2,Timeout - Auto Proposal,-10
2025-07-27T23:34:53.688166,qi98jfy3,1,2,priming,3,ProposerPage2,Timeout - Auto Proposal,-10
2025-07-27T23:40:30.726564,qi98jfy3,6,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:40:30.727951,qi98jfy3,6,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:40:30.727974,qi98jfy3,6,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:40:33.725049,qi98jfy3,5,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:40:33.726323,qi98jfy3,5,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:40:33.726344,qi98jfy3,5,3,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-27T23:41:29.378613,qi98jfy3,4,3,baseline,1,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:41:29.380163,qi98jfy3,4,3,baseline,1,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:41:29.380188,qi98jfy3,4,3,baseline,1,ProposerPage,Timeout - Auto Proposal,-10
2025-07-27T23:42:14.454980,qi98jfy3,4,3,baseline,1,ProposerPage2,Timeout - Auto Proposal,-10
2025-07-27T23:42:14.456247,qi98jfy3,4,3,baseline,1,ProposerPage2,Timeout - Auto Proposal,-10
2025-07-27T23:42:14.456269,qi98jfy3,4,3,baseline,1,ProposerPage2,Timeout - Auto Proposal,-10
2025-07-28T02:57:40.148981,wc4q37yp,1,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:57:40.152131,wc4q37yp,1,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:57:40.152175,wc4q37yp,1,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:57:52.569856,wc4q37yp,2,2,baseline,1,ProposerPage,Submitted Proposal,0
2025-07-28T02:57:52.571755,wc4q37yp,2,2,baseline,1,ProposerPage,Submitted Proposal,15
2025-07-28T02:57:52.571786,wc4q37yp,2,2,baseline,1,ProposerPage,Submitted Proposal,15
2025-07-28T02:58:00.845393,wc4q37yp,3,2,baseline,1,ProposerPage,Submitted Proposal,20
2025-07-28T02:58:00.846965,wc4q37yp,3,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:00.846996,wc4q37yp,3,2,baseline,1,ProposerPage,Submitted Proposal,0
2025-07-28T02:58:10.830588,wc4q37yp,4,2,baseline,1,ProposerPage,Submitted Proposal,12
2025-07-28T02:58:10.832295,wc4q37yp,4,2,baseline,1,ProposerPage,Submitted Proposal,11
2025-07-28T02:58:10.832329,wc4q37yp,4,2,baseline,1,ProposerPage,Submitted Proposal,7
2025-07-28T02:58:15.045249,wc4q37yp,5,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:15.046726,wc4q37yp,5,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:15.046757,wc4q37yp,5,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:17.576536,wc4q37yp,6,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:17.578021,wc4q37yp,6,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:17.578052,wc4q37yp,6,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:20.292863,wc4q37yp,7,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:20.294140,wc4q37yp,7,2,baseline,1,ProposerPage,Submitted Proposal,10
2025-07-28T02:58:20.294172,wc4q37yp,7,2,baseline,1,ProposerPage,Submitted Proposal,10
